uid,frame,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
user_540374,150,0.4316434038927969,0.8636008901919987,-0.10230005423891574,0.6275358313591107,0.8665811590642052,0.13605691674760984
user_540374,180,0.4656188427160075,0.883896133227613,-0.08870987870963148,0.5935603925359001,0.8462859160285909,0.12246674121832557
user_540374,210,0.5124389475618933,0.8777080922584011,-0.06998183677127719,0.5467402876900144,0.8524739569978028,0.10373869927997127
user_540374,240,0.529057529957123,0.8507260236138435,-0.06333440381318532,0.5301217052947848,0.8794560256423604,0.09709126632187941
user_540374,270,0.5001955418880417,0.8277571167715616,-0.07487919904081783,0.558983693363866,0.9024249324846423,0.10863606154951191
user_808347,0,0.4522352267786162,0.8991873704690501,-0.11888364915772215,0.5522352267786163,0.85918737046905,0.08111635084227786
user_808347,30,0.494308776019011,0.8853964396450942,-0.10205422946156421,0.5101616775382214,0.8729783012930059,0.06428693114611994
user_808347,60,0.4977000981199003,0.8567029653726358,-0.10069770062120852,0.5067703554373322,0.9016717755654643,0.06293040230576423
user_808347,90,0.4592912271816096,0.8394875955710367,-0.1160612489965248,0.5451792263756229,0.9188871453670634,0.07829395068108051
user_808347,120,0.41439510201321983,0.8495780618431417,-0.13401969906388073,0.5900753515440127,0.9087966790949584,0.09625240074843643
user_808347,150,0.4042890130454593,0.8776972360329468,-0.13806213465098494,0.6001814405117731,0.8806775049051533,0.10029483633554064
user_808347,180,0.4382644518686699,0.8979924790685611,-0.12447195912170067,0.5662060016885625,0.860382261869539,0.08670466080625638
user_808347,210,0.4850845567145557,0.8918044380993492,-0.10574391718334637,0.5193858968426768,0.8665703028387509,0.06797661886790209
user_808347,240,0.5017031391097854,0.8648223694547916,-0.09909648422525451,0.5027673144474472,0.8935523714833085,0.06132918590981022
user_808347,270,0.47284115104070407,0.8418534626125097,-0.11064127945288701,0.5316293025165284,0.9165212783255904,0.07287398113744273
user_531481,0,0.44041160848930666,0.8623922961721059,-0.10584030899062194,0.5404116084893067,0.8223922961721059,0.09415969100937807
user_531481,30,0.48248515772970146,0.84860136534815,-0.089010889294464,0.49833805924891184,0.8361832269960617,0.07733027131322015
user_531481,60,0.48587647983059074,0.8199078910756916,-0.08765436045410831,0.4949467371480226,0.8648767012685201,0.07597374247286444
user_531481,90,0.44746760889230003,0.8026925212740925,-0.10301790882942459,0.5333556080863133,0.8820920710701192,0.09133729084818072
user_531481,120,0.4025714837239103,0.8127829875461975,-0.1209763588967805,0.5782517332547031,0.8720016047980143,0.10929574091553663
user_531481,150,0.3924653947561497,0.8409021617360026,-0.12501879448388473,0.5883578222224636,0.8438824306082091,0.11333817650264084
user_531481,180,0.42644083357936036,0.8611974047716169,-0.11142861895460046,0.5543823833992529,0.8235871875725949,0.0997480009733566
user_531481,210,0.47326093842524614,0.855009363802405,-0.09270057701624616,0.5075622785533672,0.8297752285418067,0.0810199590350023
user_531481,240,0.48987952082047576,0.8280272951578475,-0.0860531440581543,0.4909436961581376,0.8567572971863643,0.07437252607691043
user_531481,270,0.4610175327513945,0.8050583883155655,-0.0975979392857868,0.5198056842272188,0.8797262040286462,0.08591732130454294
user_940870,0,0.4612632122544592,0.8789783480273528,-0.08505473706040106,0.5612632122544592,0.8389783480273527,0.11494526293959895
user_940870,30,0.503336761494854,0.8651874172033969,-0.06822531736424313,0.5191896630140643,0.8527692788513086,0.09811584324344103
user_940870,60,0.5067280835957433,0.8364939429309385,-0.06686878852388743,0.5157983409131751,0.881462753123767,0.09675931440308531
user_940870,90,0.4683192126574526,0.8192785731293394,-0.08223233689920371,0.5542072118514658,0.8986781229253661,0.1121228627784016
user_940870,120,0.42342308748906277,0.8293690394014444,-0.10019078696655963,0.5991033370198556,0.8885876566532611,0.1300813128457575
user_940870,150,0.4133169985213022,0.8574882135912495,-0.10423322255366384,0.6092094259876161,0.860468482463456,0.1341237484328617
user_940870,180,0.44729243734451285,0.8777834566268637,-0.09064304702437959,0.5752339871644054,0.8401732394278417,0.12053357290357747
user_940870,210,0.4941125421903987,0.8715954156576519,-0.07191500508602529,0.5284138823185197,0.8463612803970536,0.10180553096522317
user_940870,240,0.5107311245856283,0.8446133470130943,-0.06526757212793342,0.5117952999232901,0.8733433490416111,0.0951580980071313
user_940870,270,0.48186913651654706,0.8216444401708124,-0.07681236735556593,0.5406572879923713,0.8963122558838931,0.10670289323476381
user_782866,0,0.46324636971062844,0.8751720648348102,-0.09514233476202295,0.5632463697106285,0.8351720648348102,0.10485766523797706
user_782866,30,0.5053199189510232,0.8613811340108544,-0.07831291506586502,0.5211728204702336,0.8489629956587661,0.08802824554181914
user_782866,60,0.5087112410519125,0.832687659738396,-0.07695638622550932,0.5177814983693444,0.8776564699312245,0.08667171670146342
user_782866,90,0.4703023701136218,0.8154722899367969,-0.0923199346008256,0.5561903693076351,0.8948718397328236,0.10203526507677971
user_782866,120,0.42540624494523205,0.8255627562089018,-0.11027838466818152,0.6010864944760249,0.8847813734607186,0.11999371514413562
user_782866,150,0.4153001559774715,0.853681930398707,-0.11432082025528573,0.6111925834437854,0.8566621992709135,0.12403615073123983
user_782866,180,0.44927559480068213,0.8739771734343212,-0.10073064472600148,0.5772171446205747,0.8363669562352992,0.11044597520195558
user_782866,210,0.4960956996465679,0.8677891324651094,-0.08200260278764718,0.530397039774689,0.8425549972045111,0.09171793326360128
user_782866,240,0.5127142820417975,0.8408070638205518,-0.07535516982955531,0.5137784573794594,0.8695370658490686,0.08507050030550942
user_782866,270,0.4838522939727163,0.8178381569782699,-0.08689996505718782,0.5426404454485406,0.8925059726913506,0.09661529553314192
user_335258,0,0.4757484016065372,0.8992835975660955,-0.10517280711831531,0.5757484016065373,0.8592835975660955,0.0948271928816847
user_335258,30,0.517821950846932,0.8854926667421397,-0.08834338742215737,0.5336748523661424,0.8730745283900514,0.07799777318552678
user_335258,60,0.5212132729478213,0.8567991924696813,-0.08698685858180168,0.5302835302652532,0.9017680026625098,0.07664124434517107
user_335258,90,0.48280440200953056,0.8395838226680822,-0.10235040695711796,0.5686924012035439,0.9189833724641089,0.09200479272048735
user_335258,120,0.4379082768411408,0.8496742889401872,-0.12030885702447387,0.6135885263719337,0.9088929061920039,0.10996324278784327
user_335258,150,0.42780218787338026,0.8777934631299923,-0.12435129261157808,0.6236946153396942,0.8807737320021988,0.11400567837494748
user_335258,180,0.4617776266965909,0.8980887061656065,-0.11076111708229383,0.5897191765164835,0.8604784889665845,0.10041550284566322
user_335258,210,0.5085977315424767,0.8919006651963947,-0.09203307514393953,0.5428990716705978,0.8666665299357964,0.08168746090730893
user_335258,240,0.5252163139377063,0.8649185965518371,-0.08538564218584767,0.5262804892753682,0.893648598580354,0.07504002794921706
user_335258,270,0.49635432586862505,0.8419496897095552,-0.09693043741348017,0.5551424773444494,0.9166175054226359,0.08658482317684957
user_219159,0,0.4429916725240297,0.8738344469834798,-0.08644670584865576,0.5429916725240297,0.8338344469834797,0.11355329415134426
user_219159,30,0.4850652217644245,0.8600435161595239,-0.06961728615249782,0.5009181232836348,0.8476253778074356,0.09672387445518633
user_219159,60,0.4884565438653138,0.8313500418870655,-0.06826075731214212,0.49752680118274567,0.876318852079894,0.09536734561483062
user_219159,90,0.4500476729270231,0.8141346720854664,-0.0836243056874584,0.5359356721210363,0.8935342218814931,0.1107308939901469
user_219159,120,0.4051515477586333,0.8242251383575714,-0.10158275575481432,0.5808317972894261,0.8834437556093881,0.12868934405750282
user_219159,150,0.39504545879087277,0.8523443125473765,-0.10562519134191853,0.5909378862571866,0.855324581419583,0.13273177964460703
user_219159,180,0.4290208976140834,0.8726395555829908,-0.09203501581263428,0.5569624474339759,0.8350293383839688,0.11914160411532278
user_219159,210,0.4758410024599692,0.8664515146137789,-0.07330697387427998,0.5101423425880902,0.8412173793531806,0.10041356217696848
user_219159,240,0.4924595848551988,0.8394694459692214,-0.06665954091618811,0.49352376019286065,0.8681994479977382,0.09376612921887661
user_219159,270,0.46359759678611756,0.8165005391269394,-0.07820433614382062,0.5223857482619418,0.8911683548400201,0.10531092444650912
user_293788,0,0.4663764543693409,0.8942145453125739,-0.09362390182995589,0.5663764543693409,0.8542145453125739,0.10637609817004412
user_293788,30,0.5084500036097357,0.8804236144886181,-0.07679448213379796,0.5243029051289461,0.8680054761365298,0.0895466784738862
user_293788,60,0.511841325710625,0.8517301402161597,-0.07543795329344226,0.5209115830280568,0.8966989504089882,0.08819014963353049
user_293788,90,0.47343245477233425,0.8345147704145606,-0.09080150166875854,0.5593204539663476,0.9139143202105873,0.10355369800884677
user_293788,120,0.4285363296039445,0.8446052366866655,-0.10875995173611445,0.6042165791347374,0.9038238539384823,0.12151214807620268
user_293788,150,0.41843024063618395,0.8727244108764707,-0.11280238732321866,0.6143226681024978,0.8757046797486772,0.12555458366330688
user_293788,180,0.4524056794593946,0.8930196539120849,-0.09921221179393441,0.5803472292792872,0.8554094367130629,0.11196440813402264
user_293788,210,0.49922578430528036,0.886831612942873,-0.08048416985558011,0.5335271244334014,0.8615974776822748,0.09323636619566834
user_293788,240,0.51584436670051,0.8598495442983155,-0.07383673689748825,0.5169085420381718,0.8885795463268323,0.08658893323757648
user_293788,270,0.48698237863142874,0.8368806374560336,-0.08538153212512076,0.5457705301072531,0.9115484531691143,0.09813372846520899
user_449703,0,0.46129768778059244,0.899681036917897,-0.09714266169999414,0.5612976877805924,0.859681036917897,0.10285733830000587
user_449703,30,0.5033712370209872,0.8858901060939411,-0.08031324200383619,0.5192241385401976,0.8734719677418529,0.08602791860384795
user_449703,60,0.5067625591218765,0.8571966318214828,-0.07895671316348049,0.5158328164393083,0.9021654420143113,0.08467138976349226
user_449703,90,0.4683536881835858,0.8399812620198837,-0.09432026153879677,0.554241687377599,0.9193808118159104,0.10003493813880854
user_449703,120,0.42345756301519605,0.8500717282919886,-0.11227871160615269,0.5991378125459889,0.9092903455438054,0.11799338820616445
user_449703,150,0.4133514740474355,0.8781909024817938,-0.1163211471932569,0.6092439015137493,0.8811711713540002,0.12203582379326866
user_449703,180,0.44732691287064613,0.898486145517408,-0.10273097166397266,0.5752684626905387,0.860875928318386,0.1084456482639844
user_449703,210,0.4941470177165319,0.8922981045481961,-0.08400292972561835,0.5284483578446529,0.8670639692875979,0.08971760632563011
user_449703,240,0.5107656001117615,0.8653160359036386,-0.07735549676752648,0.5118297754494233,0.8940460379321554,0.08307017336753825
user_449703,270,0.4819036120426803,0.8423471290613567,-0.088900291995159,0.5406917635185046,0.9170149447744373,0.09461496859517074
user_423109,0,0.44960649668939223,0.8672017332858631,-0.10592387317804948,0.5496064966893922,0.8272017332858631,0.09407612682195053
user_423109,30,0.49168004592978704,0.8534108024619073,-0.08909445348189154,0.5075329474489974,0.840992664109819,0.07724670712579261
user_423109,60,0.4950713680306763,0.8247173281894489,-0.08773792464153585,0.5041416253481081,0.8696861383822774,0.0758901782854369
user_423109,90,0.4566624970923856,0.8075019583878498,-0.10310147301685213,0.5425504962863988,0.8869015081838765,0.09125372666075318
user_423109,120,0.41176637192399584,0.8175924246599547,-0.12105992308420804,0.5874466214547887,0.8768110419117715,0.1092121767281091
user_423109,150,0.4016602829562353,0.8457115988497599,-0.12510235867131225,0.5975527104225491,0.8486918677219664,0.1132546123152133
user_423109,180,0.43563572177944593,0.8660068418853741,-0.111512183142028,0.5635772715993385,0.8283966246863521,0.09966443678592905
user_423109,210,0.4824558266253317,0.8598188009161623,-0.0927841412036737,0.5167571667534527,0.834584665655564,0.08093639484757476
user_423109,240,0.4990744090205613,0.8328367322716047,-0.08613670824558184,0.5001385843582231,0.8615667343001215,0.07428896188948289
user_423109,270,0.4702124209514801,0.8098678254293228,-0.09768150347321435,0.5290005724273044,0.8845356411424035,0.0858337571171154
user_611091,0,0.45532621266820383,0.8856993475008473,-0.08237741638537929,0.5553262126682039,0.8456993475008473,0.11762258361462072
user_611091,30,0.4973997619085987,0.8719084166768915,-0.06554799668922136,0.5132526634278091,0.8594902783248032,0.1007931639184628
user_611091,60,0.5007910840094879,0.8432149424044331,-0.06419146784886566,0.5098613413269198,0.8881837525972616,0.09943663507810709
user_611091,90,0.4623822130711972,0.825999572602834,-0.07955501622418194,0.5482702122652106,0.9053991223988607,0.11480018345342337
user_611091,120,0.4174860879028075,0.8360900388749389,-0.09751346629153786,0.5931663374336004,0.8953086561267557,0.13275863352077927
user_611091,150,0.40737999893504695,0.8642092130647441,-0.10155590187864207,0.6032724264013608,0.8671894819369506,0.13680106910788348
user_611091,180,0.4413554377582576,0.8845044561003583,-0.08796572634935781,0.5692969875781502,0.8468942389013363,0.12321089357859924
user_611091,210,0.4881755426041433,0.8783164151311464,-0.06923768441100352,0.5224768827322644,0.8530822798705482,0.10448285164024494
user_611091,240,0.5047941249993729,0.8513343464865889,-0.06259025145291165,0.5058583003370348,0.8800643485151057,0.09783541868215308
user_611091,270,0.4759321369302917,0.828365439644307,-0.07413504668054416,0.5347202884061161,0.9030332553573877,0.10938021390978558
user_477579,0,0.4212559285799178,0.880340877067005,-0.09172739873208749,0.5212559285799179,0.840340877067005,0.10827260126791252
user_477579,30,0.4633294778203126,0.8665499462430492,-0.07489797903592955,0.47918237933952296,0.8541318078909609,0.0914431815717546
user_477579,60,0.46672079992120186,0.8378564719705908,-0.07354145019557386,0.47579105723863374,0.8828252821634193,0.09008665273139889
user_477579,90,0.42831192898291115,0.8206411021689917,-0.08890499857089014,0.5141999281769245,0.9000406519650184,0.10545020110671517
user_477579,120,0.3834158038145214,0.8307315684410966,-0.10686344863824605,0.5590960533453143,0.8899501856929134,0.12340865117407109
user_477579,150,0.37330971484676084,0.8588507426309018,-0.11090588422535026,0.5692021423130748,0.8618310115031083,0.1274510867611753
user_477579,180,0.4072851536699715,0.879145985666516,-0.09731570869606601,0.5352267034898641,0.841535768467494,0.11386091123189104
user_477579,210,0.45410525851585726,0.8729579446973041,-0.07858766675771171,0.48840659864397834,0.8477238094367059,0.09513286929353675
user_477579,240,0.4707238409110869,0.8459758760527466,-0.07194023379961985,0.4717880162487487,0.8747058780812634,0.08848543633544488
user_477579,270,0.44186185284200563,0.8230069692104647,-0.08348502902725236,0.50065000431783,0.8976747849235454,0.10003023156307739
user_502308,0,0.4324653791005619,0.8906301367598045,-0.10933616490069799,0.5324653791005619,0.8506301367598045,0.09066383509930202
user_502308,30,0.4745389283409567,0.8768392059358486,-0.09250674520454005,0.49039182986016705,0.8644210675837604,0.0738344154031441
user_502308,60,0.47793025044184595,0.8481457316633902,-0.09115021636418436,0.48700050775927783,0.8931145418562187,0.07247788656278839
user_502308,90,0.43952137950355524,0.8309303618617911,-0.10651376473950064,0.5254093786975685,0.9103299116578178,0.08784143493810467
user_502308,120,0.3946252543351655,0.8410208281338961,-0.12447221480685655,0.5703055038659584,0.9002394453857129,0.10579988500546059
user_502308,150,0.38451916536740494,0.8691400023237013,-0.12851465039396076,0.5804115928337188,0.8721202711959077,0.1098423205925648
user_502308,180,0.41849460419061557,0.8894352453593155,-0.11492447486467651,0.5464361540105082,0.8518250281602935,0.09625214506328054
user_502308,210,0.46531470903650135,0.8832472043901036,-0.09619643292632221,0.49961604916462243,0.8580130691295054,0.07752410312492625
user_502308,240,0.48193329143173097,0.8562651357455461,-0.08954899996823035,0.4829974667693928,0.8849951377740629,0.07087667016683438
user_502308,270,0.4530713033626497,0.8332962289032642,-0.10109379519586285,0.5118594548384741,0.9079640446163448,0.08242146539446689
user_201493,0,0.4672871407693609,0.8726001294519754,-0.09182218184038533,0.5672871407693609,0.8326001294519754,0.10817781815961468
user_201493,30,0.5093606900097557,0.8588091986280195,-0.0749927621442274,0.5252135915289661,0.8463910602759313,0.09134839846345676
user_201493,60,0.512752012110645,0.8301157243555611,-0.0736362333038717,0.5218222694280769,0.8750845345483896,0.08999186962310105
user_201493,90,0.47434314117235427,0.812900354553962,-0.08899978167918798,0.5602311403663676,0.8922999043499887,0.10535541799841733
user_201493,120,0.4294470160039645,0.822990820826067,-0.1069582317465439,0.6051272655347574,0.8822094380778838,0.12331386806577324
user_201493,150,0.41934092703620396,0.8511099950158721,-0.1110006673336481,0.6152333545025178,0.8540902638880786,0.12735630365287745
user_201493,180,0.4533163658594146,0.8714052380514864,-0.09741049180436386,0.5812579156793072,0.8337950208524644,0.1137661281235932
user_201493,210,0.5001364707053004,0.8652171970822745,-0.07868244986600956,0.5344378108334215,0.8399830618216763,0.0950380861852389
user_201493,240,0.51675505310053,0.838235128437717,-0.07203501690791769,0.5178192284381918,0.8669651304662338,0.08839065322714704
user_201493,270,0.48789306503144875,0.815266221595435,-0.0835798121355502,0.5466812165072731,0.8899340373085157,0.09993544845477954
user_135801,0,0.45409099937674197,0.8968367344348863,-0.08446233116400789,0.554090999376742,0.8568367344348863,0.11553766883599212
user_135801,30,0.49616454861713677,0.8830458036109304,-0.06763291146784996,0.5120174501363471,0.8706276652588422,0.0987082491398342
user_135801,60,0.49955587071802604,0.854352329338472,-0.06627638262749426,0.5086261280354579,0.8993211395313006,0.09735172029947849
user_135801,90,0.46114699977973533,0.837136959536873,-0.08163993100281054,0.5470349989737486,0.9165365093328997,0.11271526867479477
user_135801,120,0.4162508746113456,0.8472274258089779,-0.09959838107016646,0.5919311241421384,0.9064460430607947,0.13067371874215067
user_135801,150,0.406144785643585,0.8753465999987831,-0.10364081665727067,0.6020372131098989,0.8783268688709895,0.13471615432925488
user_135801,180,0.44012022446679566,0.8956418430343973,-0.09005064112798641,0.5680617742866882,0.8580316258353753,0.12112597879997064
user_135801,210,0.48694032931268144,0.8894538020651854,-0.07132259918963212,0.5212416694408025,0.8642196668045872,0.10239793686161634
user_135801,240,0.5035589117079111,0.8624717334206279,-0.06467516623154025,0.5046230870455729,0.8912017354491447,0.09575050390352448
user_135801,270,0.4746969236388298,0.839502826578346,-0.07621996145917276,0.5334850751146542,0.9141706422914266,0.10729529913115698
user_669210,0,0.46161672761671535,0.8638667027845114,-0.08103803918183992,0.5616167276167153,0.8238667027845114,0.11896196081816009
user_669210,30,0.5036902768571101,0.8500757719605555,-0.06420861948568199,0.5195431783763205,0.8376576336084672,0.10213254112200217
user_669210,60,0.5070815989579994,0.8213822976880971,-0.06285209064532629,0.5161518562754313,0.8663511078809256,0.10077601228164645
user_669210,90,0.4686727280197087,0.804166927886498,-0.07821563902064257,0.554560727213722,0.8835664776825247,0.11613956065696274
user_669210,120,0.42377660285131896,0.814257394158603,-0.09617408908799849,0.5994568523821118,0.8734760114104198,0.13409801072431865
user_669210,150,0.4136705138835584,0.8423765683484081,-0.1002165246751027,0.6095629413498722,0.8453568372206146,0.13814044631142286
user_669210,180,0.44764595270676905,0.8626718113840224,-0.08662634914581845,0.5755875025266616,0.8250615941850004,0.12455027078213861
user_669210,210,0.4944660575526548,0.8564837704148105,-0.06789830720746415,0.5287673976807759,0.8312496351542122,0.10582222884378431
user_669210,240,0.5110846399478844,0.829501701770253,-0.061250874249372284,0.5121488152855462,0.8582317037987698,0.09917479588569245
user_669210,270,0.4822226518788032,0.806532794927971,-0.07279566947700479,0.5410108033546275,0.8812006106410517,0.11071959111332495
user_526956,0,0.4544625561620087,0.8603785554857359,-0.11423648683448623,0.5544625561620087,0.8203785554857359,0.08576351316551378
user_526956,30,0.4965361054024035,0.8465876246617801,-0.0974070671383283,0.5123890069216138,0.8341694863096918,0.06893409346935586
user_526956,60,0.4999274275032928,0.8178941503893217,-0.0960505382979726,0.5089976848207246,0.8628629605821502,0.06757756462900015
user_526956,90,0.46151855656500207,0.8006787805877226,-0.11141408667328888,0.5474065557590153,0.8800783303837493,0.08294111300431643
user_526956,120,0.4166224313966123,0.8107692468598275,-0.1293725367406448,0.5923026809274051,0.8699878641116443,0.10089956307167235
user_526956,150,0.40651634242885176,0.8388884210496327,-0.13341497232774902,0.6024087698951656,0.8418686899218392,0.10494199865877656
user_526956,180,0.4404917812520624,0.8591836640852469,-0.11982479679846475,0.5684333310719549,0.8215734468862249,0.0913518231294923
user_526956,210,0.4873118860979482,0.852995623116035,-0.10109675486011045,0.5216132262260692,0.8277614878554368,0.072623781191138
user_526956,240,0.5039304684931778,0.8260135544714775,-0.09444932190201859,0.5049946438308396,0.8547435564999943,0.06597634823304614
user_526956,270,0.47506848042409655,0.8030446476291956,-0.1059941171296511,0.5338566318999208,0.8777124633422763,0.07752114346067865
user_143172,0,0.47850914479322326,0.86742152423241,-0.09701938927899527,0.5785091447932234,0.82742152423241,0.10298061072100474
user_143172,30,0.520582694033618,0.8536305934084542,-0.08018996958283733,0.5364355955528284,0.8412124550563659,0.08615119102484682
user_143172,60,0.5239740161345073,0.8249371191359958,-0.07883344074248164,0.5330442734519392,0.8699059293288243,0.08479466218449111
user_143172,90,0.48556514519621663,0.8077217493343967,-0.09419698911779792,0.57145314439023,0.8871212991304234,0.10015821055980739
user_143172,120,0.4406690200278269,0.8178122156065016,-0.11215543918515383,0.6163492695586197,0.8770308328583184,0.1181166606271633
user_143172,150,0.4305629310600663,0.8459313897963068,-0.11619787477225804,0.6264553585263801,0.8489116586685133,0.12215909621426752
user_143172,180,0.46453836988327696,0.866226632831921,-0.10260769924297379,0.5924799197031696,0.828616415632899,0.10856892068498326
user_143172,210,0.5113584747291627,0.8600385918627091,-0.08387965730461949,0.5456598148572838,0.8348044566021109,0.08984087874662897
user_143172,240,0.5279770571243924,0.8330565232181516,-0.07723222434652763,0.5290412324620541,0.8617865252466684,0.0831934457885371
user_143172,270,0.4991150690553111,0.8100876163758697,-0.08877701957416013,0.5579032205311354,0.8847554320889504,0.09473824101616961
user_141260,0,0.44160858893042865,0.8617733008370121,-0.11796589968045512,0.5416085889304287,0.821773300837012,0.08203410031954489
user_141260,30,0.48368213817082345,0.8479823700130562,-0.1011364799842972,0.4995350396900338,0.8355642316609679,0.06520468062338697
user_141260,60,0.4870734602717127,0.8192888957405978,-0.0997799511439415,0.4961437175891446,0.8642577059334263,0.06384815178303124
user_141260,90,0.448664589333422,0.8020735259389987,-0.11514349951925779,0.5345525885274354,0.8814730757350254,0.07921170015834753
user_141260,120,0.40376846416503226,0.8121639922111037,-0.1331019495866137,0.5794487136958251,0.8713826094629205,0.09717015022570344
user_141260,150,0.3936623751972717,0.8402831664009088,-0.1371443851737179,0.5895548026635855,0.8432634352731153,0.10121258581280765
user_141260,180,0.42763781402048234,0.8605784094365231,-0.12355420964443364,0.555579363840375,0.8229681922375011,0.08762241028352341
user_141260,210,0.4744579188663681,0.8543903684673112,-0.10482616770607936,0.5087592589944891,0.829156233206713,0.0688943683451691
user_141260,240,0.49107650126159774,0.8274082998227537,-0.0981787347479875,0.4921406765992596,0.8561383018512705,0.06224693538707724
user_141260,270,0.4622145131925165,0.8044393929804717,-0.10972352997561999,0.5210026646683408,0.8791072086935524,0.07379173061470976
user_784314,0,0.45714062019458845,0.8986285731436446,-0.11026184094040607,0.5571406201945885,0.8586285731436446,0.08973815905959394
user_784314,30,0.49921416943498326,0.8848376423196888,-0.09343242124424814,0.5150670709541937,0.8724195039676005,0.07290873936343602
user_784314,60,0.5026054915358725,0.8561441680472304,-0.09207589240389244,0.5116757488533045,0.9011129782400589,0.0715522105230803
user_784314,90,0.4641966205975818,0.8389287982456313,-0.10743944077920872,0.5500846197915952,0.918328348041658,0.08691575889839659
user_784314,120,0.41930049542919207,0.8490192645177362,-0.12539789084656464,0.594980744959985,0.908237881769553,0.1048742089657525
user_784314,150,0.4091944064614315,0.8771384387075414,-0.12944032643366885,0.6050868339277454,0.8801187075797479,0.10891664455285671
user_784314,180,0.44316984528464215,0.8974336817431556,-0.1158501509043846,0.5711113951045348,0.8598234645441336,0.09532646902357246
user_784314,210,0.48998995013052793,0.8912456407739437,-0.0971221089660303,0.5242912902586491,0.8660115055133455,0.07659842708521816
user_784314,240,0.5066085325257575,0.8642635721293862,-0.09047467600793843,0.5076727078634194,0.892993574157903,0.0699509941271263
user_784314,270,0.4777465444566763,0.8412946652871043,-0.10201947123557094,0.5365346959325007,0.915962481000185,0.0814957893547588
user_718289,0,0.4364514109891667,0.8929384573521305,-0.10984740857677024,0.5364514109891667,0.8529384573521305,0.09015259142322977
user_718289,30,0.4785249602295615,0.8791475265281746,-0.0930179888806123,0.49437786174877185,0.8667293881760864,0.07332317172707185
user_718289,60,0.48191628233045075,0.8504540522557162,-0.0916614600402566,0.49098653964788264,0.8954228624485447,0.07196664288671614
user_718289,90,0.44350741139216004,0.8332386824541171,-0.10702500841557289,0.5293954105861733,0.9126382322501438,0.08733019126203242
user_718289,120,0.3986112862237703,0.8433291487262221,-0.1249834584829288,0.5742915357545632,0.9025477659780389,0.10528864132938834
user_718289,150,0.38850519725600974,0.8714483229160273,-0.129025894070033,0.5843976247223236,0.8744285917882337,0.10933107691649255
user_718289,180,0.4224806360792204,0.8917435659516415,-0.11543571854074876,0.550422185899113,0.8541333487526195,0.0957409013872083
user_718289,210,0.46930074092510615,0.8855555249824296,-0.09670767660239446,0.5036020810532272,0.8603213897218314,0.077012859448854
user_718289,240,0.48591932332033577,0.8585734563378721,-0.0900602436443026,0.4869834986579976,0.8873034583663889,0.07036542649076213
user_718289,270,0.4570573352512545,0.8356045494955902,-0.1016050388719351,0.5158454867270789,0.9102723652086708,0.08191022171839464
user_693145,0,0.4426561252399516,0.8841149273498726,-0.1082558620598792,0.5426561252399517,0.8441149273498726,0.09174413794012082
user_693145,30,0.48472967448034643,0.8703239965259167,-0.09142644236372126,0.5005825759995568,0.8579058581738285,0.0749147182439629
user_693145,60,0.4881209965812357,0.8416305222534584,-0.09006991352336556,0.4971912538986676,0.8865993324462869,0.07355818940360719
user_693145,90,0.449712125642945,0.8244151524518593,-0.10543346189868184,0.5356001248369583,0.903814702247886,0.08892173777892347
user_693145,120,0.40481600047455524,0.8345056187239642,-0.12339191196603776,0.5804962500053481,0.893724235975781,0.10688018784627938
user_693145,150,0.3947099115067947,0.8626247929137694,-0.12743434755314195,0.5906023389731085,0.8656050617859758,0.11092262343338359
user_693145,180,0.4286853503300053,0.8829200359493836,-0.11384417202385771,0.5566269001498979,0.8453098187503616,0.09733244790409934
user_693145,210,0.4755054551758911,0.8767319949801717,-0.09511613008550342,0.5098067953040122,0.8514978597195735,0.07860440596574504
user_693145,240,0.4921240375711207,0.8497499263356142,-0.08846869712741155,0.49318821290878256,0.878479928364131,0.07195697300765318
user_693145,270,0.4632620495020395,0.8267810194933323,-0.10001349235504406,0.5220502009778638,0.901448835206413,0.08350176823528568
user_424047,0,0.4762070065327097,0.8811562273904965,-0.09791913057750884,0.5762070065327097,0.8411562273904964,0.10208086942249117
user_424047,30,0.5182805557731045,0.8673652965665406,-0.0810897108813509,0.5341334572923149,0.8549471582144523,0.08525144972633325
user_424047,60,0.5216718778739938,0.8386718222940822,-0.0797331820409952,0.5307421351914257,0.8836406324869107,0.08389492088597754
user_424047,90,0.48326300693570307,0.8214564524924831,-0.09509673041631149,0.5691510061297164,0.9008560022885098,0.09925846926129382
user_424047,120,0.4383668817673133,0.8315469187645881,-0.1130551804836674,0.6140471312981062,0.8907655360164048,0.11721691932864974
user_424047,150,0.42826079279955276,0.8596660929543932,-0.11709761607077161,0.6241532202658666,0.8626463618265997,0.12125935491575394
user_424047,180,0.4622362316227634,0.8799613359900075,-0.10350744054148736,0.590177781442656,0.8423511187909855,0.1076691793864697
user_424047,210,0.5090563364686492,0.8737732950207956,-0.08477939860313306,0.5433576765967703,0.8485391597601973,0.0889411374481154
user_424047,240,0.5256749188638788,0.846791226376238,-0.0781319656450412,0.5267390942015406,0.8755212284047549,0.08229370449002353
user_424047,270,0.49681293079479755,0.8238223195339561,-0.0896767608726737,0.5556010822706219,0.8984901352470368,0.09383849971765604
user_792593,0,0.45605231052350237,0.873457536946511,-0.0848239665785553,0.5560523105235025,0.8334575369465109,0.11517603342144471
