uid,frame,left_toe_x,left_toe_y,left_toe_z,right_toe_x,right_toe_y,right_toe_z
user_540374,150,0.4120541611461655,0.916437512046631,-0.08230005423891573,0.6471250741057422,0.9137445372095729,0.11605691674760982
user_540374,180,0.45282468773401824,0.9434978360941166,-0.06870987870963148,0.6063545475178894,0.8866842131620873,0.10246674121832557
user_540374,210,0.5090088135490811,0.9352471148018342,-0.04998183677127718,0.5501704217028265,0.8949349344543698,0.08373869927997127
user_540374,240,0.5289511124233567,0.8992710232757575,-0.04333440381318532,0.5302281228285509,0.9309110259804465,0.0770912663218794
user_540374,270,0.4943167267404592,0.8686458141527149,-0.054879199040817825,0.5648625085114485,0.9615362351034891,0.08863606154951191
user_808347,0,0.4422352267786162,0.9591873704690501,-0.09888364915772214,0.5622352267786163,0.8991873704690501,0.06111635084227786
user_808347,30,0.49272348586709,0.9407994627037757,-0.08205422946156421,0.5117469676901425,0.9175752782343245,0.04428693114611992
user_808347,60,0.4967930723881571,0.9025414970071644,-0.08069770062120851,0.5076773811690753,0.9558332439309358,0.042930402305764226
user_808347,90,0.4507024272622082,0.8795876706050323,-0.0960612489965248,0.5537680262950242,0.9787870703330679,0.05829395068108051
user_808347,120,0.39682707706014053,0.8930416256345056,-0.11401969906388071,0.607643376497092,0.9653331153035946,0.07625240074843642
user_808347,150,0.3846997702988279,0.9305338578875791,-0.11806213465098492,0.6197706832584046,0.927840883050521,0.08029483633554063
user_808347,180,0.42547029688668064,0.9575941819350647,-0.10447195912170067,0.5790001566705518,0.9007805590030354,0.06670466080625638
user_808347,210,0.4816544227017435,0.9493434606427823,-0.08574391718334637,0.5228160308554889,0.9090312802953179,0.04797661886790208
user_808347,240,0.5015967215760191,0.9133673691167056,-0.0790964842252545,0.5028737319812133,0.9450073718213946,0.04132918590981022
user_808347,270,0.4669623358931216,0.882742159993663,-0.09064127945288701,0.5375081176641109,0.9756325809444372,0.052873981137442724
user_531481,0,0.43041160848930665,0.9223922961721059,-0.08584030899062194,0.5504116084893067,0.8623922961721059,0.07415969100937807
user_531481,30,0.48089986757778047,0.9040043884068315,-0.069010889294464,0.49992334940083294,0.8807802039373803,0.057330271313220126
user_531481,60,0.48496945409884756,0.8657464227102202,-0.0676543604541083,0.4958537628797658,0.9190381696339917,0.05597374247286443
user_531481,90,0.43887880897289866,0.8427925963080881,-0.08301790882942459,0.5419444080057146,0.9419919960361237,0.07133729084818072
user_531481,120,0.385003458770831,0.8562465513375614,-0.1009763588967805,0.5958197582077824,0.9285380410066504,0.08929574091553663
user_531481,150,0.37287615200951835,0.893738783590635,-0.10501879448388471,0.607947064969095,0.8910458087535769,0.09333817650264084
user_531481,180,0.4136466785973711,0.9207991076381206,-0.09142861895460046,0.5671765383812423,0.8639854847060913,0.07974800097335659
user_531481,210,0.46983080441243397,0.9125483863458381,-0.07270057701624616,0.5109924125661793,0.8722362059983737,0.061019959035002284
user_531481,240,0.48977310328670953,0.8765722948197614,-0.0660531440581543,0.49105011369190377,0.9082122975244504,0.05437252607691042
user_531481,270,0.455138717603812,0.8459470856967188,-0.0775979392857868,0.5256844993748013,0.938837506647493,0.06591732130454293
user_940870,0,0.4512632122544592,0.9389783480273528,-0.06505473706040106,0.5712632122544592,0.8789783480273528,0.09494526293959894
user_940870,30,0.501751471342933,0.9205904402620784,-0.048225317364243125,0.5207749531659854,0.8973662557926272,0.07811584324344101
user_940870,60,0.5058210578640001,0.882332474565467,-0.04686878852388743,0.5167053666449183,0.9356242214892385,0.07675931440308531
user_940870,90,0.45973041273805115,0.859378648163335,-0.06223233689920371,0.5627960117708671,0.9585780478913706,0.09212286277840159
user_940870,120,0.40585506253598347,0.8728326031928083,-0.08019078696655962,0.6166713619729349,0.9451240928618972,0.1100813128457575
user_940870,150,0.3937277557746709,0.9103248354458818,-0.08423322255366383,0.6287986687342475,0.9076318606088237,0.11412374843286172
user_940870,180,0.43449828236252364,0.9373851594933674,-0.07064304702437958,0.5880281421463948,0.8805715365613381,0.10053357290357746
user_940870,210,0.49068240817758646,0.929134438201085,-0.051915005086025284,0.5318440163313318,0.8888222578536206,0.08180553096522317
user_940870,240,0.510624707051862,0.8931583466750083,-0.04526757212793342,0.5119017174570563,0.9247983493796973,0.0751580980071313
user_940870,270,0.4759903213689646,0.8625331375519657,-0.056812367355565926,0.5465361031399538,0.9554235585027399,0.08670289323476381
user_782866,0,0.4532463697106284,0.9351720648348103,-0.07514233476202295,0.5732463697106285,0.8751720648348102,0.08485766523797705
user_782866,30,0.5037346287991022,0.9167841570695359,-0.058312915065865015,0.5227581106221547,0.8935599726000847,0.06802824554181912
user_782866,60,0.5078042153201693,0.8785261913729245,-0.05695638622550932,0.5186885241010876,0.931817938296696,0.06667171670146342
user_782866,90,0.46171357019422044,0.8555723649707925,-0.0723199346008256,0.5647791692270364,0.9547717646988281,0.0820352650767797
user_782866,120,0.40783821999215275,0.8690263200002658,-0.09027838466818151,0.6186545194291042,0.9413178096693547,0.09999371514413562
user_782866,150,0.3957109132308401,0.9065185522533393,-0.09432082025528572,0.6307818261904168,0.9038255774162812,0.10403615073123983
user_782866,180,0.43648143981869286,0.9335788763008249,-0.08073064472600147,0.590011299602564,0.8767652533687956,0.09044597520195558
user_782866,210,0.49266556563375574,0.9253281550085425,-0.062002602787647174,0.5338271737875011,0.8850159746610781,0.07171793326360128
user_782866,240,0.5126078645080313,0.8893520634824658,-0.05535516982955531,0.5138848749132255,0.9209920661871548,0.06507050030550941
user_782866,270,0.4779734788251338,0.8587268543594232,-0.06689996505718782,0.5485192605961231,0.9516172753101974,0.07661529553314192
user_335258,0,0.4657484016065372,0.9592835975660956,-0.0851728071183153,0.5857484016065373,0.8992835975660955,0.0748271928816847
user_335258,30,0.5162366606950111,0.9408956898008212,-0.06834338742215737,0.5352601425180635,0.91767150533137,0.05799777318552676
user_335258,60,0.5203062472160781,0.9026377241042098,-0.06698685858180167,0.5311905559969964,0.9559294710279813,0.056641244345171066
user_335258,90,0.4742156020901292,0.8796838977020778,-0.08235040695711796,0.5772812011229452,0.9788832974301134,0.07200479272048735
user_335258,120,0.4203402518880615,0.8931378527315511,-0.10030885702447387,0.631156551325013,0.96542934240064,0.08996324278784326
user_335258,150,0.4082129451267489,0.9306300849846246,-0.10435129261157808,0.6432838580863256,0.9279371101475665,0.09400567837494747
user_335258,180,0.4489834717146016,0.9576904090321102,-0.09076111708229383,0.6025133314984729,0.9008767861000809,0.08041550284566322
user_335258,210,0.5051675975296646,0.9494396877398278,-0.07203307514393953,0.5463292056834099,0.9091275073923634,0.06168746090730892
user_335258,240,0.5251098964039401,0.9134635962137511,-0.06538564218584766,0.5263869068091344,0.9451035989184401,0.05504002794921706
user_335258,270,0.49047551072104256,0.8828383870907085,-0.07693043741348017,0.5610212924920319,0.9757288080414827,0.06658482317684956
user_219159,0,0.4329916725240297,0.9338344469834798,-0.06644670584865575,0.5529916725240297,0.8738344469834798,0.09355329415134425
user_219159,30,0.4834799316125035,0.9154465392182054,-0.049617286152497816,0.5025034134355559,0.8922223547487542,0.07672387445518632
user_219159,60,0.4875495181335706,0.8771885735215941,-0.04826075731214212,0.49843382691448884,0.9304803204453655,0.07536734561483062
user_219159,90,0.4414588730076217,0.854234747119462,-0.0636243056874584,0.5445244720404376,0.9534341468474976,0.0907308939901469
user_219159,120,0.387583522805554,0.8676887021489353,-0.08158275575481432,0.5983998222425054,0.9399801918180243,0.10868934405750282
user_219159,150,0.3754562160442414,0.9051809344020089,-0.08562519134191852,0.610527129003818,0.9024879595649508,0.11273177964460702
user_219159,180,0.41622674263209414,0.9322412584494945,-0.07203501581263427,0.5697566024159653,0.8754276355174652,0.09914160411532277
user_219159,210,0.472410868447157,0.923990537157212,-0.053306973874279975,0.5135724766009023,0.8836783568097476,0.08041356217696848
user_219159,240,0.4923531673214326,0.8880144456311353,-0.04665954091618811,0.4936301777266268,0.9196544483358243,0.07376612921887661
user_219159,270,0.4577187816385351,0.8573892365080927,-0.05820433614382062,0.5282645634095243,0.9502796574588669,0.08531092444650912
user_293788,0,0.4563764543693409,0.954214545312574,-0.07362390182995589,0.5763764543693409,0.8942145453125739,0.08637609817004412
user_293788,30,0.5068647134578147,0.9358266375472996,-0.05679448213379795,0.5258881952808672,0.9126024530778484,0.06954667847388618
user_293788,60,0.5109342999788818,0.8975686718506882,-0.055437953293442255,0.5218186087598,0.9508604187744597,0.06819014963353048
user_293788,90,0.4648436548529329,0.8746148454485562,-0.07080150166875854,0.5679092538857489,0.9738142451765918,0.08355369800884677
user_293788,120,0.4109683046508652,0.8880688004780295,-0.08875995173611445,0.6217846040878167,0.9603602901471184,0.10151214807620268
user_293788,150,0.3988409978895526,0.925561032731103,-0.09280238732321866,0.6339119108491292,0.9228680578940449,0.10555458366330689
user_293788,180,0.4396115244774053,0.9526213567785886,-0.07921221179393441,0.5931413842612765,0.8958077338465593,0.09196440813402264
user_293788,210,0.4957956502924682,0.9443706354863062,-0.06048416985558011,0.5369572584462136,0.9040584551388418,0.07323636619566834
user_293788,240,0.5157379491667438,0.9083945439602295,-0.05383673689748825,0.517014959571938,0.9400345466649185,0.06658893323757648
user_293788,270,0.48110356348384625,0.8777693348371869,-0.06538153212512075,0.5516493452548356,0.970659755787961,0.07813372846520898
user_449703,0,0.4512976877805924,0.9596810369178971,-0.07714266169999412,0.5712976877805924,0.899681036917897,0.08285733830000588
user_449703,30,0.5017859468690662,0.9412931291526226,-0.06031324200383619,0.5208094286921187,0.9180689446831715,0.06602791860384793
user_449703,60,0.5058555333901333,0.9030351634560113,-0.058956713163480494,0.5167398421710515,0.9563269103797828,0.06467138976349224
user_449703,90,0.45976488826418443,0.8800813370538793,-0.07432026153879678,0.5628304872970004,0.9792807367819149,0.08003493813880852
user_449703,120,0.40588953806211675,0.8935352920833526,-0.0922787116061527,0.6167058374990682,0.9658267817524415,0.09799338820616443
user_449703,150,0.3937622313008041,0.9310275243364261,-0.0963211471932569,0.6288331442603807,0.928334549499368,0.10203582379326864
user_449703,180,0.43453275788865686,0.9580878483839117,-0.08273097166397264,0.588062617672528,0.9012742254518824,0.0884456482639844
user_449703,210,0.49071688370371974,0.9498371270916293,-0.06400292972561836,0.531878491857465,0.9095249467441648,0.0697176063256301
user_449703,240,0.5106591825779953,0.9138610355655525,-0.057355496767526486,0.5119361929831895,0.9455010382702416,0.06307017336753823
user_449703,270,0.4760247968950978,0.88323582644251,-0.06890029199515899,0.546570578666087,0.9761262473932841,0.07461496859517075
user_423109,0,0.4396064966893922,0.9272017332858632,-0.08592387317804948,0.5596064966893922,0.8672017332858631,0.07407612682195053
user_423109,30,0.49009475577786604,0.9088138255205888,-0.06909445348189154,0.5091182376009185,0.8855896410511376,0.05724670712579259
user_423109,60,0.49416434229893313,0.8705558598239774,-0.06773792464153584,0.5050486510798513,0.9238476067477489,0.055890178285436895
user_423109,90,0.44807369717298423,0.8476020334218454,-0.08310147301685213,0.5511392962058002,0.946801433149881,0.07125372666075318
user_423109,120,0.39419834697091655,0.8610559884513187,-0.10105992308420804,0.605014646407868,0.9333474781204076,0.08921217672810909
user_423109,150,0.3820710402096039,0.8985482207043922,-0.10510235867131225,0.6171419531691805,0.8958552458673341,0.0932546123152133
user_423109,180,0.42284156679745666,0.9256085447518778,-0.091512183142028,0.5763714265813278,0.8687949218198485,0.07966443678592905
user_423109,210,0.47902569261251954,0.9173578234595954,-0.0727841412036737,0.5201873007662648,0.877045643112131,0.06093639484757475
user_423109,240,0.4989679914867951,0.8813817319335187,-0.06613670824558184,0.5002450018919893,0.9130217346382077,0.05428896188948289
user_423109,270,0.4643336058038976,0.8507565228104761,-0.07768150347321434,0.5348793875748868,0.9436469437612502,0.0658337571171154
user_611091,0,0.4453262126682038,0.9456993475008474,-0.06237741638537929,0.5653262126682039,0.8856993475008473,0.09762258361462071
user_611091,30,0.4958144717566777,0.927311439735573,-0.045547996689221354,0.5148379535797302,0.9040872552661218,0.08079316391846278
user_611091,60,0.49988405827774474,0.8890534740389616,-0.044191467848865656,0.510768367058663,0.9423452209627331,0.07943663507810708
user_611091,90,0.4537934131517959,0.8660996476368296,-0.05955501622418194,0.5568590121846119,0.9652990473648652,0.09480018345342336
user_611091,120,0.3999180629497282,0.8795536026663029,-0.07751346629153785,0.6107343623866797,0.9518450923353918,0.11275863352077928
user_611091,150,0.3877907561884155,0.9170458349193764,-0.08155590187864206,0.6228616691479922,0.9143528600823183,0.11680106910788349
user_611091,180,0.42856128277626826,0.944106158966862,-0.06796572634935781,0.5820911425601395,0.8872925360348327,0.10321089357859924
user_611091,210,0.4847454085913312,0.9358554376745796,-0.04923768441100351,0.5259070167450766,0.8955432573271151,0.08448285164024494
user_611091,240,0.5046877074656068,0.8998793461485028,-0.04259025145291165,0.505964717870801,0.9315193488531919,0.07783541868215307
user_611091,270,0.4700533217827092,0.8692541370254603,-0.054135046680544155,0.5405991035536986,0.9621445579762344,0.08938021390978558
user_477579,0,0.4112559285799178,0.9403408770670051,-0.07172739873208749,0.5312559285799179,0.880340877067005,0.08827260126791252
user_477579,30,0.4617441876683916,0.9219529693017307,-0.05489797903592955,0.48076766949144406,0.8987287848322795,0.07144318157175458
user_477579,60,0.4658137741894587,0.8836950036051193,-0.05354145019557385,0.4766980829703769,0.9369867505288908,0.07008665273139889
user_477579,90,0.4197231290635098,0.8607411772029873,-0.06890499857089014,0.5227887280963258,0.9599405769310229,0.08545020110671517
user_477579,120,0.3658477788614421,0.8741951322324606,-0.08686344863824605,0.5766640782983936,0.9464866219015495,0.10340865117407108
user_477579,150,0.35372047210012947,0.9116873644855341,-0.09090588422535026,0.5887913850597062,0.908994389648476,0.10745108676117529
user_477579,180,0.3944909986879822,0.9387476885330197,-0.07731570869606601,0.5480208584718534,0.8819340656009904,0.09386091123189104
user_477579,210,0.4506751245030451,0.9304969672407373,-0.05858766675771171,0.49183673265679045,0.8901847868932729,0.07513286929353674
user_477579,240,0.47061742337732065,0.8945208757146605,-0.051940233799619845,0.4718944337825149,0.9261608784193496,0.06848543633544488
user_477579,270,0.43598303769442315,0.863895666591618,-0.06348502902725235,0.5065288194654125,0.9567860875423921,0.08003023156307738
user_502308,0,0.42246537910056187,0.9506301367598046,-0.08933616490069798,0.5424653791005619,0.8906301367598045,0.07066383509930202
user_502308,30,0.4729536381890357,0.9322422289945301,-0.07250674520454005,0.49197712001208815,0.909018044525079,0.053834415403144084
user_502308,60,0.4770232247101028,0.8939842632979188,-0.07115021636418435,0.487907533491021,0.9472760102216903,0.05247788656278839
user_502308,90,0.4309325795841539,0.8710304368957867,-0.08651376473950063,0.5339981786169699,0.9702298366238223,0.06784143493810467
user_502308,120,0.3770572293820862,0.8844843919252601,-0.10447221480685655,0.5878735288190376,0.956775881594349,0.08579988500546058
user_502308,150,0.36492992262077356,0.9219766241783336,-0.10851465039396076,0.6000008355803502,0.9192836493412755,0.08984232059256479
user_502308,180,0.4057004492086263,0.9490369482258192,-0.0949244748646765,0.5592303089924975,0.8922233252937899,0.07625214506328054
user_502308,210,0.4618845750236892,0.9407862269335368,-0.07619643292632221,0.5030461831774345,0.9004740465860723,0.05752410312492624
user_502308,240,0.48182687389796475,0.90481013540746,-0.06954899996823034,0.483103884303159,0.936450138112149,0.05087667016683438
user_502308,270,0.44719248821506724,0.8741849262844175,-0.08109379519586285,0.5177382699860565,0.9670753472351916,0.062421465394466885
user_201493,0,0.4572871407693609,0.9326001294519755,-0.07182218184038533,0.5772871407693609,0.8726001294519754,0.08817781815961467
user_201493,30,0.5077753998578347,0.914212221686701,-0.054992762144227395,0.5267988816808872,0.8909880372172498,0.07134839846345674
user_201493,60,0.5118449863789019,0.8759542559900897,-0.0536362333038717,0.52272929515982,0.9292460029138612,0.06999186962310104
user_201493,90,0.4657543412529529,0.8530004295879576,-0.06899978167918798,0.5688199402857689,0.9521998293159932,0.08535541799841732
user_201493,120,0.4118789910508852,0.866454384617431,-0.0869582317465439,0.6226952904878367,0.9387458742865199,0.10331386806577324
user_201493,150,0.3997516842895726,0.9039466168705045,-0.0910006673336481,0.6348225972491492,0.9012536420334464,0.10735630365287745
user_201493,180,0.4405222108774253,0.9310069409179901,-0.07741049180436385,0.5940520706612965,0.8741933179859608,0.0937661281235932
user_201493,210,0.4967063366924882,0.9227562196257076,-0.05868244986600955,0.5378679448462336,0.8824440392782432,0.0750380861852389
user_201493,240,0.5166486355667638,0.8867801280996309,-0.05203501690791769,0.517925645971958,0.91842013080432,0.06839065322714703
user_201493,270,0.48201424988386626,0.8561549189765884,-0.0635798121355502,0.5525600316548556,0.9490453399273625,0.07993544845477954
user_135801,0,0.44409099937674196,0.9568367344348864,-0.06446233116400789,0.564090999376742,0.8968367344348863,0.09553766883599212
user_135801,30,0.4945792584652158,0.9384488266696119,-0.04763291146784995,0.5136027402882682,0.9152246422001608,0.07870824913983418
user_135801,60,0.49864884498628287,0.9001908609730006,-0.046276382627494256,0.5095331537672011,0.9534826078967721,0.07735172029947848
user_135801,90,0.45255819986033397,0.8772370345708685,-0.06163993100281054,0.55562379889315,0.9764364342989041,0.09271526867479477
user_135801,120,0.3986828496582663,0.8906909896003419,-0.07959838107016645,0.6094991490952177,0.9629824792694308,0.11067371874215068
user_135801,150,0.38655554289695365,0.9281832218534154,-0.08364081665727066,0.6216264558565303,0.9254902470163573,0.11471615432925489
user_135801,180,0.4273260694848064,0.955243545900901,-0.07005064112798641,0.5808559292686776,0.8984299229688717,0.10112597879997064
user_135801,210,0.48351019529986927,0.9469928246086186,-0.05132259918963211,0.5246718034536146,0.9066806442611541,0.08239793686161634
user_135801,240,0.5034524941741448,0.9110167330825418,-0.04467516623154025,0.5047295045793391,0.9426567357872309,0.07575050390352447
user_135801,270,0.46881810849124733,0.8803915239594993,-0.056219961459172754,0.5393638902622366,0.9732819449102734,0.08729529913115698
user_669210,0,0.45161672761671534,0.9238667027845114,-0.06103803918183992,0.5716167276167153,0.8638667027845114,0.09896196081816008
user_669210,30,0.5021049867051891,0.905478795019237,-0.044208619485681985,0.5211284685282416,0.8822546105497858,0.08213254112200215
user_669210,60,0.5061745732262563,0.8672208293226257,-0.04285209064532629,0.5170588820071744,0.9205125762463972,0.08077601228164645
user_669210,90,0.46008392810030735,0.8442670029204936,-0.05821563902064257,0.5631495271331233,0.9434664026485292,0.09613956065696273
user_669210,120,0.40620857789823966,0.857720957949967,-0.07617408908799848,0.6170248773351911,0.9300124476190559,0.11409801072431865
user_669210,150,0.39408127113692704,0.8952131902030405,-0.0802165246751027,0.6291521840965036,0.8925202153659824,0.11814044631142286
user_669210,180,0.4348517977247798,0.9222735142505261,-0.06662634914581844,0.5883816575086509,0.8654598913184968,0.1045502707821386
user_669210,210,0.49103592353984266,0.9140227929582436,-0.047898307207464144,0.532197531693588,0.8737106126107792,0.0858222288437843
user_669210,240,0.5109782224141182,0.8780467014321669,-0.04125087424937228,0.5122552328193124,0.9096867041368559,0.07917479588569244
user_669210,270,0.4763438367312207,0.8474214923091243,-0.052795669477004786,0.54688961850221,0.9403119132598985,0.09071959111332495
user_526956,0,0.4444625561620087,0.920378555485736,-0.09423648683448622,0.5644625561620087,0.8603785554857359,0.06576351316551378
user_526956,30,0.4949508152504825,0.9019906477204616,-0.07740706713832829,0.5139742970735349,0.8787664632510104,0.048934093469355844
user_526956,60,0.4990204017715496,0.8637326820238502,-0.07605053829797259,0.5099047105524678,0.9170244289476217,0.047577564629000146
user_526956,90,0.4529297566456007,0.8407788556217182,-0.09141408667328887,0.5559953556784166,0.9399782553497538,0.06294111300431643
user_526956,120,0.399054406443533,0.8542328106511915,-0.10937253674064479,0.6098707058804844,0.9265243003202804,0.08089956307167234
user_526956,150,0.3869270996822204,0.891725042904265,-0.113414972327749,0.621998012641797,0.8890320680672069,0.08494199865877655
user_526956,180,0.42769762627007313,0.9187853669517506,-0.09982479679846475,0.5812274860539443,0.8619717440197213,0.0713518231294923
user_526956,210,0.483881752085136,0.9105346456594682,-0.08109675486011045,0.5250433602388813,0.8702224653120038,0.052623781191138
user_526956,240,0.5038240509594115,0.8745585541333915,-0.07444932190201858,0.5051010613646058,0.9061985568380805,0.04597634823304614
user_526956,270,0.46918966527651407,0.8439333450103489,-0.08599411712965109,0.5397354470475033,0.936823765961123,0.057521143460678645
user_143172,0,0.46850914479322325,0.9274215242324101,-0.07701938927899526,0.5885091447932234,0.86742152423241,0.08298061072100474
user_143172,30,0.5189974038816971,0.9090336164671357,-0.06018996958283733,0.5380208857047495,0.8858094319976845,0.0661511910248468
user_143172,60,0.5230669904027642,0.8707756507705243,-0.05883344074248163,0.5339512991836823,0.9240673976942958,0.0647946621844911
user_143172,90,0.47697634527681526,0.8478218243683923,-0.07419698911779792,0.5800419443096312,0.9470212240964279,0.08015821055980739
user_143172,120,0.4231009950747476,0.8612757793978656,-0.09215543918515383,0.6339172945116991,0.9335672690669545,0.0981166606271633
user_143172,150,0.41097368831343495,0.8987680116509391,-0.09619787477225804,0.6460446012730117,0.896075036813881,0.10215909621426751
user_143172,180,0.4517442149012877,0.9258283356984247,-0.08260769924297379,0.6052740746851588,0.8690147127663954,0.08856892068498326
user_143172,210,0.5079283407163506,0.9175776144061423,-0.06387965730461949,0.549089948870096,0.8772654340586779,0.06984087874662896
user_143172,240,0.5278706395906261,0.8816015228800655,-0.057232224346527624,0.5291476499958203,0.9132415255847546,0.0631934457885371
user_143172,270,0.49323625390772863,0.850976313757023,-0.06877701957416013,0.563782035678718,0.9438667347077971,0.0747382410161696
user_141260,0,0.43160858893042864,0.9217733008370121,-0.09796589968045513,0.5516085889304287,0.8617733008370121,0.06203410031954488
user_141260,30,0.48209684801890246,0.9033853930717377,-0.08113647998429718,0.5011203298419549,0.8801612086022865,0.04520468062338694
user_141260,60,0.48616643453996955,0.8651274273751264,-0.07977995114394149,0.4970507433208878,0.9184191742988979,0.043848151783031246
user_141260,90,0.44007578941402065,0.8421736009729943,-0.09514349951925777,0.5431413884468366,0.9413730007010299,0.05921170015834753
user_141260,120,0.38620043921195296,0.8556275560024676,-0.11310194958661368,0.5970167386489045,0.9279190456715566,0.07717015022570345
user_141260,150,0.37407313245064033,0.8931197882555412,-0.11714438517371789,0.609144045410217,0.8904268134184831,0.08121258581280766
user_141260,180,0.4148436590384931,0.9201801123030268,-0.10355420964443365,0.5683735188223642,0.8633664893709975,0.0676224102835234
user_141260,210,0.47102778485355595,0.9119293910107443,-0.08482616770607934,0.5121893930073014,0.8716172106632799,0.0488943683451691
user_141260,240,0.4909700837278315,0.8759532994846676,-0.07817873474798748,0.49224709413302575,0.9075933021893566,0.04224693538707724
user_141260,270,0.456335698044934,0.845328090361625,-0.08972352997562,0.5268814798159234,0.9382185113123992,0.053791730614709744
user_784314,0,0.44714062019458845,0.9586285731436447,-0.09026184094040607,0.5671406201945886,0.8986285731436446,0.06973815905959393
user_784314,30,0.49762887928306226,0.9402406653783703,-0.07343242124424813,0.5166523611061148,0.9170164809089191,0.052908739363436
user_784314,60,0.5016984658041294,0.9019826996817589,-0.07207589240389244,0.5125827745850476,0.9552744466055304,0.0515522105230803
user_784314,90,0.45560782067818045,0.8790288732796269,-0.08743944077920872,0.5586734197109965,0.9782282730076625,0.06691575889839659
user_784314,120,0.40173247047611277,0.8924828283091002,-0.10539789084656463,0.6125487699130643,0.9647743179781891,0.0848742089657525
user_784314,150,0.38960516371480014,0.9299750605621737,-0.10944032643366884,0.6246760766743769,0.9272820857251156,0.08891664455285671
user_784314,180,0.4303756903026529,0.9570353846096593,-0.09585015090438459,0.5839055500865241,0.90022176167763,0.07532646902357246
user_784314,210,0.48655981611771576,0.9487846633173769,-0.07712210896603029,0.5277214242714612,0.9084724829699125,0.05659842708521816
user_784314,240,0.5065021149919914,0.9128085717913001,-0.07047467600793843,0.5077791253971856,0.9444485744959892,0.049950994127126294
user_784314,270,0.4718677293090938,0.8821833626682576,-0.08201947123557093,0.5424135110800832,0.9750737836190317,0.0614957893547588
user_718289,0,0.42645141098916667,0.9529384573521306,-0.08984740857677023,0.5464514109891667,0.8929384573521305,0.07015259142322977
user_718289,30,0.4769396700776405,0.9345505495868561,-0.0730179888806123,0.49596315190069296,0.911326365117405,0.05332317172707183
user_718289,60,0.4810092565987076,0.8962925838902448,-0.0716614600402566,0.4918935653796258,0.9495843308140163,0.05196664288671613
user_718289,90,0.4349186114727587,0.8733387574881127,-0.08702500841557288,0.5379842105055747,0.9725381572161483,0.06733019126203242
user_718289,120,0.381043261270691,0.8867927125175861,-0.1049834584829288,0.5918595607076425,0.959084202186675,0.08528864132938833
user_718289,150,0.36891595450937836,0.9242849447706596,-0.109025894070033,0.603986867468955,0.9215919699336015,0.08933107691649254
user_718289,180,0.4096864810972311,0.9513452688181452,-0.09543571854074875,0.5632163408811023,0.8945316458861159,0.07574090138720829
user_718289,210,0.465870606912294,0.9430945475258627,-0.07670767660239446,0.5070322150660393,0.9027823671783983,0.05701285944885399
user_718289,240,0.48581290578656955,0.907118455999786,-0.07006024364430259,0.4870899161917638,0.938758458704475,0.05036542649076212
user_718289,270,0.45117852010367204,0.8764932468767435,-0.0816050388719351,0.5217243018746613,0.9693836678275176,0.06191022171839463
user_693145,0,0.4326561252399516,0.9441149273498727,-0.08825586205987919,0.5526561252399517,0.8841149273498726,0.07174413794012081
user_693145,30,0.48314438432842544,0.9257270195845982,-0.07142644236372125,0.5021678661514779,0.9025028351151471,0.054914718243962886
user_693145,60,0.48721397084949253,0.8874690538879869,-0.07006991352336556,0.49809827963041076,0.9407608008117584,0.05355818940360719
user_693145,90,0.4411233257235436,0.8645152274858549,-0.08543346189868184,0.5441889247563596,0.9637146272138905,0.06892173777892346
user_693145,120,0.38724797552147594,0.8779691825153282,-0.10339191196603775,0.5980642749584274,0.9502606721844171,0.08688018784627938
user_693145,150,0.3751206687601633,0.9154614147684017,-0.10743434755314196,0.61019158171974,0.9127684399313436,0.09092262343338359
user_693145,180,0.41589119534801605,0.9425217388158873,-0.09384417202385771,0.5694210551318872,0.885708115883858,0.07733244790409934
user_693145,210,0.47207532116307893,0.9342710175236049,-0.07511613008550341,0.5132369293168243,0.8939588371761404,0.058604405965745045
user_693145,240,0.4920176200373545,0.8982949259975281,-0.06846869712741155,0.49329463044254873,0.9299349287022172,0.05195697300765318
user_693145,270,0.457383234354457,0.8676697168744856,-0.08001349235504406,0.5279290161254463,0.9605601378252597,0.06350176823528568
user_424047,0,0.4662070065327097,0.9411562273904965,-0.07791913057750884,0.5862070065327097,0.8811562273904965,0.08208086942249117
user_424047,30,0.5166952656211835,0.9227683196252221,-0.0610897108813509,0.535718747444236,0.8995441351557709,0.06525144972633323
user_424047,60,0.5207648521422507,0.8845103539286108,-0.0597331820409952,0.5316491609231688,0.9378021008523822,0.06389492088597754
user_424047,90,0.4746742070163017,0.8615565275264787,-0.07509673041631149,0.5777398060491177,0.9607559272545143,0.07925846926129382
user_424047,120,0.420798856814234,0.875010482555952,-0.0930551804836674,0.6316151562511855,0.947301972225041,0.09721691932864973
user_424047,150,0.4086715500529214,0.9125027148090256,-0.09709761607077161,0.643742463012498,0.9098097399719675,0.10125935491575394
user_424047,180,0.4494420766407741,0.9395630388565112,-0.08350744054148736,0.6029719364246453,0.8827494159244819,0.08766917938646969
user_424047,210,0.505626202455837,0.9313123175642287,-0.06477939860313306,0.5467878106095824,0.8910001372167643,0.06894113744811539
user_424047,240,0.5255685013301126,0.895336226038152,-0.058131965645041195,0.5268455117353068,0.926976228742841,0.06229370449002353
user_424047,270,0.49093411564721506,0.8647110169151094,-0.0696767608726737,0.5614798974182044,0.9576014378658836,0.07383849971765603
user_792593,0,0.44605231052350236,0.933457536946511,-0.0648239665785553,0.5660523105235025,0.873457536946511,0.0951760334214447
