uid,frame,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
user_540374,120,0.3394543119383187,0.2854817160021935,-0.14738642797771725,0.699998511562953,0.3447003332540103,0.1980217217407584
user_540374,150,0.33136944076411035,0.31360089019199866,-0.15345008135837357,0.7080833827371614,0.31658115906420514,0.20408537512141472
user_540374,180,0.3585497918226788,0.33389613322761286,-0.1330648180644472,0.6809030316785929,0.29628591602859095,0.18370011182748835
user_540374,210,0.39600587569938744,0.32770809225840103,-0.10497275515691576,0.6434469478018843,0.3024739569978028,0.15560804891995692
user_540374,240,0.4093007416155711,0.3007260236138435,-0.09500160571977798,0.6301520818857006,0.3294560256423603,0.1456368994828191
user_540374,270,0.38621115116030613,0.27775711677156156,-0.11231879856122673,0.6532416723409656,0.35242493248464224,0.16295409232426786
user_808347,0,0.3514901511857441,0.34918737046905,-0.17832547373658322,0.6514901511857442,0.3091873704690501,0.12167452626341678
user_808347,30,0.38514899057805996,0.33539643964509425,-0.1530813441923463,0.6178313117934283,0.32297830129300586,0.09643039671917988
user_808347,60,0.3878620482587714,0.30670296537263575,-0.15104655093181277,0.6151182541127169,0.3516717755654643,0.09439560345864632
user_808347,90,0.3571349515081388,0.2894875955710367,-0.17409187349478722,0.6458453508633495,0.3688871453670634,0.11744092602162075
user_808347,120,0.32121805137342696,0.2995780618431417,-0.20102954859582106,0.6817622509980613,0.35879667909495844,0.1443786011226546
user_808347,150,0.3131331801992186,0.3276972360329468,-0.20709320197647738,0.6898471221722697,0.3306775049051533,0.15044225450331092
user_808347,180,0.34031353125778707,0.347992479068561,-0.186707938682551,0.6626667711137012,0.3103822618695391,0.13005699120938455
user_808347,210,0.3777696151344957,0.3418044380993492,-0.15861587577501957,0.6252106872369926,0.3165703028387509,0.10196492830185312
user_808347,240,0.39106448105067937,0.31482236945479164,-0.14864472633788176,0.6119158213208089,0.34355237148330847,0.09199377886471533
user_808347,270,0.3679748905954144,0.2918534626125097,-0.16596191917933054,0.635005411776074,0.3665212783255904,0.10931097170616406
user_531481,0,0.34360773899287106,0.31239229617210584,-0.1587604634859329,0.6436077389928712,0.2723922961721059,0.1412395365140671
user_531481,30,0.3772665783851869,0.29860136534815007,-0.133516333941696,0.6099488996005553,0.2861832269960617,0.11599540696983018
user_531481,60,0.37997963606589835,0.2699078910756916,-0.13148154068116244,0.6072358419198439,0.31487670126852013,0.11396061370929664
user_531481,90,0.34925253931526573,0.25269252127409253,-0.1545268632441369,0.6379629386704765,0.33209207107011923,0.13700593627227106
user_531481,120,0.3133356391805539,0.2627829875461975,-0.18146453834517073,0.6738798388051883,0.32200160479801426,0.16394361137330493
user_531481,150,0.30525076800634554,0.29090216173600264,-0.18752819172582705,0.6819647099793967,0.2938824306082091,0.17000726475396125
user_531481,180,0.332431119064914,0.31119740477161684,-0.16714292843190068,0.6547843589208282,0.2735871875725949,0.14962200146003488
user_531481,210,0.36988720294162264,0.305009363802405,-0.13905086552436924,0.6173282750441196,0.27977522854180675,0.12152993855250344
user_531481,240,0.3831820688578063,0.27802729515784746,-0.12907971608723146,0.6040334091279359,0.3067572971863643,0.11155878911536563
user_531481,270,0.3600924784025413,0.25505838831556554,-0.1463969089286802,0.627122999583201,0.3297262040286462,0.12887598195681438
user_940870,0,0.3575088081696394,0.3289783480273527,-0.1275821055906016,0.6575088081696395,0.2889783480273528,0.1724178944093984
user_940870,30,0.39116764756195527,0.31518741720339694,-0.10233797604636469,0.6238499687773237,0.30276927885130855,0.1471737648651615
user_940870,60,0.3938807052426667,0.28649394293093844,-0.10030318278583114,0.6211369110966123,0.331462753123767,0.14513897160462794
user_940870,90,0.3631536084920341,0.2692785731293394,-0.12334850534880559,0.6518640078472449,0.3486781229253661,0.16818429416760236
user_940870,120,0.32723670835732227,0.27936903940144436,-0.15028618044983943,0.6877809079819567,0.3385876566532611,0.19512196926863623
user_940870,150,0.3191518371831139,0.3074882135912495,-0.15634983383049575,0.6958657791561651,0.310468482463456,0.20118562264929254
user_940870,180,0.3463321882416824,0.3277834566268637,-0.13596457053656938,0.6686854280975966,0.2901732394278418,0.18080035935536617
user_940870,210,0.383788272118391,0.3215954156576519,-0.10787250762903794,0.631229344220888,0.2963612803970536,0.15270829644783473
user_940870,240,0.3970831380345747,0.29461334701309433,-0.09790135819190013,0.6179344783047043,0.32334334904161116,0.14273714701069695
user_940870,270,0.3739935475793097,0.2716444401708124,-0.11521855103334891,0.6410240687599693,0.3463122558838931,0.16005433985214568
user_782866,0,0.35883091314041893,0.3251720648348102,-0.1427135021430344,0.658830913140419,0.2851720648348103,0.15728649785696558
user_782866,30,0.39248975253273477,0.31138113401085443,-0.11746937259879753,0.6251720737481031,0.29896299565876605,0.13204236831272867
user_782866,60,0.3952028102134462,0.28268765973839594,-0.11543457933826395,0.6224590160673917,0.3276564699312245,0.13000757505219512
user_782866,90,0.3644757134628136,0.2654722899367969,-0.1384799019012384,0.6531861128180243,0.3448718397328236,0.15305289761516955
user_782866,120,0.3285588133281018,0.27556275620890186,-0.16541757700227225,0.6891030129527361,0.3347813734607186,0.17999057271620342
user_782866,150,0.3204739421538934,0.303681930398707,-0.17148123038292856,0.6971878841269445,0.3066621992709135,0.18605422609685973
user_782866,180,0.3476542932124619,0.3239771734343212,-0.1510959670890022,0.670007533068376,0.2863669562352993,0.16566896280293336
user_782866,210,0.3851103770891705,0.31778913246510937,-0.12300390418147075,0.6325514491916674,0.2925549972045111,0.13757689989540192
user_782866,240,0.3984052430053542,0.2908070638205518,-0.11303275474433297,0.6192565832754837,0.31953706584906866,0.1276057504582641
user_782866,270,0.3753156525500892,0.2678381569782699,-0.13034994758578172,0.6423461737307488,0.3425059726913506,0.14492294329971286
user_335258,0,0.3671656010710248,0.34928359756609556,-0.15775921067747295,0.6671656010710248,0.30928359756609564,0.14224078932252704
user_335258,30,0.40082444046334065,0.3354926667421398,-0.13251508113323607,0.633506761678709,0.3230745283900514,0.11699665977829014
user_335258,60,0.4035374981440521,0.3067991924696813,-0.1304802878727025,0.6307937039979976,0.35176800266250985,0.11496186651775658
user_335258,90,0.3728104013934195,0.28958382266808225,-0.15352561043567695,0.6615208007486302,0.36898337246410895,0.138007189080731
user_335258,120,0.33689350125870765,0.2996742889401872,-0.1804632855367108,0.697437700883342,0.358892906192004,0.16494486418176488
user_335258,150,0.3288086300844993,0.32779346312999236,-0.1865269389173671,0.7055225720575504,0.33077373200219884,0.1710085175624212
user_335258,180,0.35598898114306776,0.34808870616560655,-0.16614167562344073,0.6783422209989819,0.31047848896658464,0.15062325426849482
user_335258,210,0.3934450650197764,0.3419006651963947,-0.1380496127159093,0.6408861371222733,0.31666652993579647,0.12253119136096338
user_335258,240,0.40673993093596006,0.3149185965518372,-0.1280784632787715,0.6275912712060896,0.343648598580354,0.11256004192382559
user_335258,270,0.3836503404806951,0.29194968970955526,-0.14539565612022026,0.6506808616613546,0.36661750542263594,0.12987723476527432
user_219159,0,0.34532778168268646,0.32383444698347974,-0.12967005877298363,0.6453277816826865,0.2838344469834798,0.17032994122701636
user_219159,30,0.3789866210750023,0.31004351615952397,-0.10442592922874672,0.6116689422903706,0.2976253778074356,0.14508581168277948
user_219159,60,0.38169967875571376,0.28135004188706547,-0.10239113596821317,0.6089558846096592,0.32631885207989403,0.1430510184222459
user_219159,90,0.35097258200508114,0.2641346720854664,-0.12543645853118762,0.6396829813602918,0.34353422188149313,0.16609634098522033
user_219159,120,0.3150556818703693,0.2742251383575714,-0.15237413363222146,0.6755998814950036,0.33344375560938816,0.1930340160862542
user_219159,150,0.30697081069616095,0.30234431254737654,-0.15843778701287778,0.683684752669212,0.305324581419583,0.19909766946691052
user_219159,180,0.3341511617547294,0.32263955558299073,-0.1380525237189514,0.6565044016106435,0.2850293383839688,0.17871240617298415
user_219159,210,0.37160724563143804,0.3164515146137789,-0.10996046081141997,0.6190483177339349,0.29121737935318065,0.1506203432654527
user_219159,240,0.3849021115476217,0.28946944596922136,-0.09998931137428216,0.6057534518177512,0.3181994479977382,0.14064919382831492
user_219159,270,0.36181252109235673,0.26650053912693944,-0.11730650421573094,0.6288430422730162,0.3411683548400201,0.15796638666976365
user_293788,0,0.36091763624622725,0.34421454531257395,-0.14043585274493384,0.6609176362462272,0.304214545312574,0.15956414725506615
user_293788,30,0.3945764756385431,0.3304236144886182,-0.11519172320069693,0.6272587968539114,0.3180054761365298,0.13432001771082927
user_293788,60,0.39728953331925454,0.3017301402161597,-0.11315692994016338,0.6245457391732,0.34669895040898824,0.1322852244502957
user_293788,90,0.3665624365686219,0.28451477041456064,-0.13620225250313783,0.6552728359238326,0.36391432021058734,0.15533054701327012
user_293788,120,0.3306455364339101,0.2946052366866656,-0.16313992760417168,0.6911897360585444,0.35382385393848237,0.182268222114304
user_293788,150,0.32256066525970173,0.32272441087647075,-0.169203580984828,0.6992746072327528,0.32570467974867723,0.1883318754949603
user_293788,180,0.3497410163182702,0.34301965391208494,-0.14881831769090162,0.6720942561741843,0.30540943671306303,0.16794661220103393
user_293788,210,0.3871971001949788,0.3368316129428731,-0.12072625478337018,0.6346381722974757,0.31159747768227486,0.1398545492935025
user_293788,240,0.4004919661111625,0.30984954429831557,-0.11075510534623237,0.621343306381292,0.3385795463268324,0.1298833998563647
user_293788,270,0.3774023756558975,0.28688063745603365,-0.12807229818768115,0.644432896836557,0.3615484531691143,0.14720059269781344
user_449703,0,0.35753179185372824,0.349681036917897,-0.14571399254999118,0.6575317918537283,0.30968103691789706,0.1542860074500088
user_449703,30,0.3911906312460441,0.3358901060939412,-0.1204698630057543,0.6238729524614125,0.32347196774185283,0.1290418779057719
user_449703,60,0.39390368892675554,0.3071966318214827,-0.11843506974522072,0.6211598947807011,0.35216544201431127,0.12700708464523836
user_449703,90,0.3631765921761229,0.28998126201988367,-0.14148039230819517,0.6518869915313337,0.36938081181591037,0.15005240720821278
user_449703,120,0.3272596920414111,0.30007172829198864,-0.16841806740922902,0.6878038916660455,0.3592903455438054,0.17699008230924665
user_449703,150,0.3191748208672027,0.3281909024817938,-0.17448172078988533,0.6958887628402539,0.33117117135400026,0.18305373568990296
user_449703,180,0.3463551719257712,0.348486145517408,-0.15409645749595896,0.6687084117816854,0.31087592831838606,0.1626684723959766
user_449703,210,0.3838112558024798,0.34229810454819615,-0.12600439458842752,0.6312523279049768,0.3170639692875979,0.13457640948844515
user_449703,240,0.3971061217186635,0.3153160359036386,-0.11603324515128974,0.6179574619887931,0.34404603793215544,0.12460526005130734
user_449703,270,0.3740165312633985,0.2923471290613567,-0.1333504379927385,0.6410470524440581,0.36701494477443736,0.1419224528927561
user_423109,0,0.3497376644595948,0.31720173328586315,-0.1588858097670742,0.6497376644595948,0.2772017332858632,0.1411141902329258
user_423109,30,0.38339650385191065,0.3034108024619074,-0.13364168022283732,0.616078825067279,0.290992664109819,0.11587006068868888
user_423109,60,0.3861095615326221,0.2747173281894489,-0.13160688696230374,0.6133657673865676,0.31968613838227744,0.11383526742815532
user_423109,90,0.3553824647819895,0.25750195838784984,-0.1546522095252782,0.6440928641372001,0.33690150818387654,0.13688058999112976
user_423109,120,0.31946556464727766,0.2675924246599548,-0.18158988462631204,0.680009764271912,0.32681104191177157,0.16381826509216363
user_423109,150,0.3113806934730693,0.29571159884975995,-0.18765353800696835,0.6880946354461204,0.29869186772196643,0.16988191847281994
user_423109,180,0.33856104453163777,0.31600684188537415,-0.16726827471304198,0.6609142843875518,0.27839662468635223,0.14949665517889357
user_423109,210,0.3760171284083464,0.3098188009161623,-0.13917621180551054,0.6234582005108432,0.28458466565556406,0.12140459227136212
user_423109,240,0.38931199432453006,0.2828367322716048,-0.12920506236837276,0.6101633345946595,0.3115667343001216,0.11143344283422432
user_423109,270,0.3662224038692651,0.25986782542932285,-0.1465222552098215,0.6332529250499246,0.33453564114240353,0.12875063567567308
user_611091,0,0.3535508084454692,0.3356993475008473,-0.12356612457806894,0.6535508084454693,0.29569934750084736,0.17643387542193106
user_611091,30,0.38720964783778505,0.3219084166768915,-0.09832199503383204,0.6198919690531535,0.30949027832480314,0.15118974587769415
user_611091,60,0.3899227055184965,0.293214942404433,-0.09628720177329848,0.6171789113724421,0.33818375259726163,0.1491549526171606
user_611091,90,0.3591956087678639,0.27599957260283403,-0.11933252433627294,0.6479060081230746,0.35539912239886073,0.17220027518013503
user_611091,120,0.32327870863315206,0.286090038874939,-0.1462701994373068,0.6838229082577865,0.34530865612675576,0.19913795028116887
user_611091,150,0.3151938374589437,0.31420921306474414,-0.15233385281796308,0.6919077794319949,0.3171894819369506,0.20520160366182522
user_611091,180,0.34237418851751217,0.3345044561003583,-0.1319485895240367,0.6647274283734264,0.29689423890133637,0.18481634036789885
user_611091,210,0.3798302723942208,0.3283164151311465,-0.10385652661650528,0.6272713444967177,0.30308227987054825,0.15672427746036738
user_611091,240,0.39312513831040446,0.30133434648658897,-0.09388537717936749,0.6139764785805341,0.3300643485151058,0.1467531280232296
user_611091,270,0.3700355478551395,0.27836543964430704,-0.11120257002081625,0.6370660690357991,0.3530332553573877,0.16407032086467832
user_477579,0,0.33083728571994514,0.330340877067005,-0.13759109809813122,0.6308372857199452,0.29034087706700507,0.16240890190186877
user_477579,30,0.364496125112261,0.3165499462430492,-0.11234696855389431,0.5971784463276294,0.30413180789096084,0.1371647723576319
user_477579,60,0.36720918279297243,0.2878564719705907,-0.11031217529336076,0.594465388646918,0.3328252821634193,0.1351299790970983
user_477579,90,0.3364820860423398,0.2706411021689917,-0.13335749785633522,0.6251924853975506,0.3500406519650184,0.15817530166007274
user_477579,120,0.300565185907628,0.28073156844109665,-0.16029517295736906,0.6611093855322624,0.3399501856929134,0.1851129767611066
user_477579,150,0.2924803147334196,0.3088507426309018,-0.16635882633802537,0.6691942567064708,0.31183101150310827,0.19117663014176292
user_477579,180,0.3196606657919881,0.329145985666516,-0.145973563044099,0.6420139056479023,0.29153576846749407,0.17079136684783655
user_477579,210,0.3571167496686967,0.32295794469730416,-0.11788150013656756,0.6045578217711937,0.2977238094367059,0.1426993039403051
user_477579,240,0.3704116155848804,0.2959758760527466,-0.10791035069942975,0.59126295585501,0.32470587808126344,0.13272815450316733
user_477579,270,0.3473220251296154,0.2730069692104647,-0.12522754354087853,0.614352546310275,0.34767478492354537,0.15004534734461605
user_502308,0,0.3383102527337079,0.34063013675980447,-0.16400424735104696,0.6383102527337079,0.30063013675980454,0.13599575264895303
user_502308,30,0.37196909212602375,0.3268392059358487,-0.13876011780681008,0.604651413341392,0.3144210675837603,0.11075162310471612
user_502308,60,0.3746821498067352,0.2981457316633902,-0.1367253245462765,0.6019383556606807,0.34311454185621876,0.10871682984418257
user_502308,90,0.3439550530561026,0.28093036186179116,-0.15977064710925096,0.6326654524113132,0.36032991165781786,0.131762152407157
user_502308,120,0.30803815292139075,0.2910208281338961,-0.1867083222102848,0.668582352546025,0.3502394453857129,0.15869982750819087
user_502308,150,0.2999532817471824,0.31914000232370127,-0.1927719755909411,0.6766672237202335,0.32212027119590775,0.16476348088884718
user_502308,180,0.32713363280575086,0.33943524535931546,-0.17238671229701474,0.6494868726616649,0.30182502816029355,0.1443782175949208
user_502308,210,0.3645897166824595,0.33324720439010364,-0.1442946493894833,0.6120307887849563,0.3080130691295054,0.11628615468738937
user_502308,240,0.37788458259864316,0.3062651357455461,-0.13432349995234552,0.5987359228687726,0.3349951377740629,0.10631500525025156
user_502308,270,0.3547949921433782,0.28329622890326417,-0.15164069279379427,0.6218255133240377,0.35796404461634485,0.12363219809170031
user_201493,0,0.3615247605129072,0.3226001294519753,-0.137733272760578,0.6615247605129073,0.2826001294519754,0.16226672723942198
user_201493,30,0.39518359990522306,0.30880919862801953,-0.1124891432163411,0.6278659211205915,0.29639106027593115,0.1370225976951851
user_201493,60,0.3978966575859345,0.28011572435556104,-0.11045434995580754,0.6251528634398801,0.3250845345483896,0.13498780443465153
user_201493,90,0.3671695608353019,0.262900354553962,-0.13349967251878198,0.6558799601905126,0.3422999043499887,0.15803312699762595
user_201493,120,0.33125266070059006,0.27299082082606696,-0.16043734761981582,0.6917968603252245,0.3322094380778837,0.18497080209865985
user_201493,150,0.3231677895263817,0.3011099950158721,-0.16650100100047216,0.6998817314994329,0.3040902638880786,0.19103445547931613
user_201493,180,0.3503481405849502,0.3214052380514863,-0.1461157377065458,0.6727013804408644,0.2837950208524644,0.17064919218538976
user_201493,210,0.3878042244616588,0.31521719708227447,-0.11802367479901434,0.6352452965641557,0.2899830618216762,0.14255712927785835
user_201493,240,0.40109909037784247,0.2882351284377169,-0.10805252536187654,0.6219504306479721,0.31696513046623376,0.13258597984072054
user_201493,270,0.3780094999225775,0.265266221595435,-0.12536971820332532,0.6450400211032371,0.3399340373085157,0.1499031726821693
user_135801,0,0.35272733291782793,0.3468367344348863,-0.12669349674601182,0.652727332917828,0.30683673443488635,0.17330650325398816
user_135801,30,0.38638617231014377,0.3330458036109305,-0.10144936720177494,0.6190684935255122,0.3206276652588421,0.14806237370975125
user_135801,60,0.3890992299908552,0.304352329338472,-0.09941457394124137,0.6163554358448008,0.34932113953130056,0.1460275804492177
user_135801,90,0.3583721332402226,0.28713695953687296,-0.12245989650421582,0.6470825325954334,0.36653650933289966,0.16907290301219213
user_135801,120,0.3224552331055108,0.29722742580897793,-0.14939757160524966,0.6829994327301452,0.3564460430607947,0.196010578113226
user_135801,150,0.3143703619313024,0.32534659999878307,-0.15546122498590598,0.6910843039043536,0.32832686887098955,0.20207423149388232
user_135801,180,0.3415507129898709,0.34564184303439727,-0.1350759616919796,0.6639039528457851,0.30803162583537536,0.18168896819995595
user_135801,210,0.3790067968665795,0.33945380206518544,-0.10698389878444817,0.6264478689690764,0.3142196668045872,0.1535969052924245
user_135801,240,0.3923016627827632,0.3124717334206279,-0.09701274934731038,0.6131530030528928,0.3412017354491447,0.1436257558552867
user_135801,270,0.3692120723274982,0.289502826578346,-0.11432994218875914,0.6362425935081578,0.36417064229142665,0.16094294869673545
user_669210,0,0.3577444850778102,0.3138667027845113,-0.12155705877275988,0.6577444850778102,0.27386670278451136,0.1784429412272401
user_669210,30,0.39140332447012605,0.3000757719605555,-0.09631292922852297,0.6240856456854944,0.28765763360846713,0.15319881168300323
user_669210,60,0.3941163821508375,0.271382297688097,-0.09427813596798942,0.621372588004783,0.3163511078809256,0.15116401842246965
user_669210,90,0.3633892854002049,0.254166927886498,-0.11732345853096388,0.6520996847554156,0.3335664776825247,0.17420934098544408
user_669210,120,0.32747238526549305,0.26425739415860294,-0.14426113363199772,0.6880165848901274,0.3234760114104197,0.20114701608647795
user_669210,150,0.3193875140912847,0.2923765683484081,-0.15032478701265403,0.6961014560643358,0.29535683722061457,0.20721066946713426
user_669210,180,0.34656786514985316,0.3126718113840223,-0.12993952371872766,0.6689211050057673,0.27506159418500037,0.1868254061732079
user_669210,210,0.3840239490265618,0.30648377041481045,-0.10184746081119622,0.6314650211290587,0.2812496351542122,0.15873334326567645
user_669210,240,0.39731881494274546,0.2795017017702529,-0.09187631137405841,0.618170155212875,0.30823170379876974,0.14876219382853867
user_669210,270,0.37422922448748047,0.256532794927971,-0.10919350421550719,0.64125974566814,0.33120061064105166,0.1660793866699874
user_526956,0,0.35297503744133907,0.3103785554857359,-0.17135473025172934,0.6529750374413391,0.27037855548573597,0.12864526974827065
user_526956,30,0.3866338768336549,0.2965876246617801,-0.14611060070749243,0.6193161980490233,0.28416948630969174,0.10340114020403376
user_526956,60,0.3893469345143664,0.26789415038932163,-0.1440758074469589,0.6166031403683119,0.31286296058215013,0.1013663469435002
user_526956,90,0.35861983776373374,0.2506787805877225,-0.16712113000993334,0.6473302371189444,0.33007833038374923,0.12441166950647463
user_526956,120,0.3227029376290219,0.2607692468598275,-0.19405880511096718,0.6832471372536563,0.31998786411164426,0.15134934460750848
user_526956,150,0.3146180664548136,0.28888842104963264,-0.2001224584916235,0.6913320084278647,0.2918686899218391,0.1574129979881648
user_526956,180,0.341798417513382,0.3091836640852469,-0.17973719519769712,0.6641516573692962,0.271573446886225,0.13702773469423843
user_526956,210,0.37925450139009065,0.302995623116035,-0.15164513229016569,0.6266955734925875,0.27776148785543675,0.108935671786707
user_526956,240,0.3925493673062743,0.27601355447147746,-0.14167398285302787,0.6134007075764039,0.3047435564999943,0.0989645223495692
user_526956,270,0.3694597768510094,0.25304464762919554,-0.15899117569447666,0.6364902980316689,0.3277124633422762,0.11628171519101795
user_143172,0,0.3690060965288155,0.31742152423241005,-0.1455290839184929,0.6690060965288155,0.2774215242324101,0.1544709160815071
user_143172,30,0.40266493592113134,0.3036305934084543,-0.120284954374256,0.6353472571364996,0.2912124550563659,0.1292267865372702
user_143172,60,0.4053779936018428,0.2749371191359958,-0.11825016111372244,0.6326341994557882,0.31990592932882433,0.12719199327673664
user_143172,90,0.37465089685121017,0.25772174933439673,-0.1412954836766969,0.6633612962064208,0.33712129913042344,0.15023731583971106
user_143172,120,0.33873399671649834,0.2678122156065017,-0.16823315877773073,0.6992781963411326,0.32703083285831847,0.17717499094074493
user_143172,150,0.33064912554229,0.29593138979630684,-0.17429681215838705,0.7073630675153411,0.2989116586685133,0.18323864432140125
user_143172,180,0.35782947660085845,0.31622663283192104,-0.15391154886446068,0.6801827164567725,0.27861641563289913,0.16285338102747487
user_143172,210,0.3952855604775671,0.3100385918627092,-0.12581948595692924,0.6427266325800639,0.28480445660211096,0.13476131811994344
user_143172,240,0.40858042639375075,0.28305652321815167,-0.11584833651979144,0.6294317666638802,0.3117865252466685,0.12479016868280564
user_143172,270,0.38549083593848577,0.26008761637586975,-0.1331655293612402,0.6525213571191453,0.3347554320889504,0.14210736152425438
user_141260,0,0.34440572595361907,0.31177330083701205,-0.17694884952068268,0.6444057259536191,0.2717733008370121,0.1230511504793173
user_141260,30,0.3780645653459349,0.2979823700130563,-0.15170471997644577,0.6107468865613033,0.2855642316609679,0.09780702093508042
user_141260,60,0.38077762302664636,0.2692888957405978,-0.14966992671591223,0.6080338288805919,0.31425770593342633,0.09577222767454685
user_141260,90,0.35005052627601374,0.25207352593899873,-0.17271524927888668,0.6387609256312244,0.33147307573502544,0.11881755023752127
user_141260,120,0.3141336261413019,0.2621639922111037,-0.19965292437992052,0.6746778257659363,0.32138260946292047,0.14575522533855514
user_141260,150,0.30604875496709355,0.29028316640090884,-0.20571657776057684,0.6827626969401447,0.2932634352731153,0.15181887871921146
user_141260,180,0.333229106025662,0.31057840943652304,-0.18533131446665047,0.6555823458815762,0.27296819223750113,0.1314336154252851
user_141260,210,0.37068518990237065,0.3043903684673112,-0.15723925155911903,0.6181262620048675,0.27915623320671296,0.10334155251775365
user_141260,240,0.3839800558185543,0.27740829982275367,-0.14726810212198121,0.6048313960886839,0.3061383018512705,0.09337040308061587
user_141260,270,0.36089046536328934,0.25443939298047175,-0.16458529496343,0.6279209865439489,0.3291072086935524,0.11068759592206459
user_784314,0,0.3547604134630589,0.34862857314364454,-0.1653927614106091,0.654760413463059,0.3086285731436446,0.1346072385893909
user_784314,30,0.38841925285537476,0.33483764231968877,-0.1401486318663722,0.6211015740707432,0.3224195039676004,0.109363109045154
user_784314,60,0.3911323105360862,0.30614416804723027,-0.13811383860583865,0.6183885163900318,0.3511129782400588,0.10732831578462045
user_784314,90,0.3604052137854536,0.2889287982456312,-0.1611591611688131,0.6491156131406643,0.3683283480416579,0.13037363834759486
user_784314,120,0.32448831365074177,0.2990192645177362,-0.18809683626984694,0.6850325132753762,0.35823788176955296,0.15731131344862873
user_784314,150,0.3164034424765334,0.32713843870754133,-0.19416048965050325,0.6931173844495846,0.3301187075797478,0.16337496682928504
user_784314,180,0.3435837935351019,0.34743368174315553,-0.17377522635657688,0.6659370333910161,0.3098234645441336,0.14298970353535867
user_784314,210,0.3810398774118105,0.3412456407739437,-0.14568316344904544,0.6284809495143074,0.31601150551334545,0.11489764062782724
user_784314,240,0.3943347433279942,0.31426357212938616,-0.13571201401190763,0.6151860835981238,0.342993574157903,0.10492649119068945
user_784314,270,0.3712451528727292,0.29129466528710424,-0.15302920685335641,0.6382756740533888,0.3659624810001849,0.12224368403213819
user_718289,0,0.3409676073261111,0.34293845735213047,-0.16477111286515533,0.6409676073261111,0.30293845735213054,0.13522888713484466
user_718289,30,0.37462644671842693,0.3291475265281747,-0.13952698332091845,0.6073087679337953,0.3167293881760863,0.10998475759060775
user_718289,60,0.3773395043991384,0.3004540522557162,-0.13749219006038488,0.6045957102530839,0.34542286244854475,0.10794996433007419
user_718289,90,0.34661240764850576,0.28323868245411715,-0.16053751262335936,0.6353228070037165,0.36263823225014385,0.13099528689304862
user_718289,120,0.31069550751379393,0.2933291487262221,-0.1874751877243932,0.6712397071384283,0.3525477659780389,0.15793296199408247
user_718289,150,0.30261063633958557,0.32144832291602726,-0.1935388411050495,0.6793245783126367,0.32442859178823374,0.1639966153747388
user_718289,180,0.32979098739815405,0.34174356595164146,-0.17315357781112312,0.6521442272540682,0.30413334875261955,0.14361135208081244
user_718289,210,0.36724707127486267,0.33555552498242963,-0.1450615149035917,0.6146881433773596,0.3103213897218314,0.11551928917328098
user_718289,240,0.38054193719104634,0.3085734563378721,-0.1350903654664539,0.6013932774611759,0.3373034583663889,0.10554813973614319
user_718289,270,0.35745234673578136,0.28560454949559017,-0.15240755830790265,0.6244828679164409,0.36027236520867084,0.12286533257759193
user_693145,0,0.3451040834933011,0.3341149273498725,-0.16238379308981876,0.6451040834933011,0.2941149273498726,0.13761620691018123
user_693145,30,0.3787629228856169,0.32032399652591675,-0.13713966354558188,0.6114452441009852,0.3079058581738284,0.11237207736594433
user_693145,60,0.38147598056632837,0.29163052225345826,-0.1351048702850483,0.6087321864202738,0.3365993324462868,0.11033728410541077
user_693145,90,0.35074888381569574,0.2744151524518592,-0.15815019284802276,0.6394592831709064,0.3538147022478859,0.1333826066683852
user_693145,120,0.3148319836809839,0.2845056187239642,-0.1850878679490566,0.6753761833056182,0.34372423597578095,0.16032028176941907
user_693145,150,0.30674711250677555,0.3126247929137693,-0.19115152132971291,0.6834610544798266,0.3156050617859758,0.16638393515007538
user_693145,180,0.33392746356534403,0.3329200359493835,-0.17076625803578654,0.6562807034212581,0.2953098187503616,0.145998671856149
user_693145,210,0.37138354744205265,0.3267319949801717,-0.1426741951282551,0.6188246195445495,0.30149785971957344,0.11790660894861757
user_693145,240,0.3846784133582363,0.29974992633561415,-0.13270304569111732,0.6055297536283658,0.328479928364131,0.10793545951147977
user_693145,270,0.36158882290297134,0.2767810194933322,-0.15002023853256607,0.6286193440836308,0.3514488352064129,0.1252526523529285
user_424047,0,0.3674713376884731,0.3311562273904965,-0.14687869586626323,0.6674713376884731,0.29115622739049657,0.15312130413373676
user_424047,30,0.40113017708078896,0.3173652965665407,-0.12163456632202635,0.6338124982961573,0.30494715821445234,0.12787717458949985
user_424047,60,0.4038432347615004,0.2886718222940822,-0.11959977306149279,0.6310994406154459,0.3336406324869108,0.1258423813289663
user_424047,90,0.3731161380108678,0.2714564524924832,-0.14264509562446726,0.6618265373660784,0.3508560022885099,0.14888770389194073
user_424047,120,0.33719923787615597,0.28154691876458815,-0.1695827707255011,0.6977434375007903,0.3407655360164049,0.17582537899297457
user_424047,150,0.3291143667019476,0.3096660929543933,-0.17564642410615738,0.7058283086749987,0.3126463618265998,0.1818890323736309
user_424047,180,0.3562947177605161,0.3299613359900075,-0.155261160812231,0.6786479576164302,0.2923511187909856,0.16150376907970454
user_424047,210,0.3937508016372247,0.32377329502079566,-0.1271690979046996,0.6411918737397215,0.2985391597601974,0.13341170617217307
user_424047,240,0.4070456675534084,0.2967912263762381,-0.11719794846756179,0.6278970078235379,0.32552122840475495,0.12344055673503529
user_424047,270,0.3839560770981434,0.2738223195339562,-0.13451514130901054,0.6509865982788029,0.34849013524703687,0.14075774957648401
